No.,Comment,Article URL,Platform,Pre-Sales-Sales-sales/Post-sales,Intent To Buy (Yes/ No/NA),Conversation Drivers (Product Attributes/ Pricing/ Experience of Using Product/ Customer Service/ Other),Sentiment (Positive/ Neutral/ Negative),Enquiry/ Compaint/ Praise/Other,Notes
906,Lenovo A7000 Vs Lenovo A6000 Best Lenovo Smartphones -... http://t.co/tEuX1LMnwM,http://twitter.com/kanuj5678/statuses/573326663611752448,TWITTER,,,,Neutral,,
907,Lenovo A7000 Vs Lenovo A6000 Best Lenovo Smartphones http://t.co/fl9vToTIi9 #mobiledevices #news,http://twitter.com/kanuj5678/statuses/573326620699840512,TWITTER,,,,Neutral,,
908,Lenovo A7000 Vs Lenovo A6000 Best Lenovo Smartphones - Lenovo A7000 Vs Lenovo A6000 Best LenovoåÊSmartphones... http://t.co/pybQVek9RT,http://twitter.com/kanuj5678/statuses/573326180214050816,TWITTER,,,,Neutral,,
909,Lenovo A7000 Vs Lenovo A6000 Best LenovoåÊSmartphones http://t.co/a2UMsFCZCL,http://twitter.com/kanuj5678/statuses/573326159309484032,TWITTER,,,,Neutral,,
910,"MWC 2015 News: Lenovo Has Launched A Powerful Camera Smartphone, Vibe Shot And Lenovo ...: Lenovo had unveiled... http://t.co/PuLxC3pcnK",http://twitter.com/DIGG_IT_INDIA/statuses/573302396069150720,TWITTER,,,,Neutral,,
911,Sir @RajivMakhni  please reply. Should I buy #Lenovo #A6000. Is it a good phone ?,http://twitter.com/aditya0017/statuses/573215487183605760,TWITTER,Pre-Sales,Yes,,Neutral,Enquiry,
912,"RT @Lenovo_VIBE Get an in-depth look at the smartphone that everyone is talking about at the #MWC15, the brand new Lenovo #VIBEShot! http://t.co/QgZ1C2c9wf",http://twitter.com/sathishmechy1/statuses/573212277488398337,TWITTER,,,,Neutral,,
913,"#deals #Lenovo S820 (White, 4GB) is selling cheaper at INR 12 today http://t.co/RmQe6Zou3v #amazonin",http://twitter.com/pricetrak/statuses/573203395374276608,TWITTER,,,,Neutral,,
914,"RT @Lenovo_VIBE Get an in-depth look at the smartphone that everyone is talking about at the #MWC15, the brand new Lenovo #VIBEShot! http://t.co/QgZ1C2c9wf",http://twitter.com/UjwalAdiga/statuses/573200164308955136,TWITTER,,,,Neutral,,
915,#Lenovo A6000 user review - http://t.co/NSSH02dp0g  @lenovo  @lenovoIndia,http://twitter.com/Dessytech/statuses/573172690980220928,TWITTER,,,,Neutral,,
916,@LENOVO_A6000 @RanbirKapoor4u @AgrimaRanbir @bombayvelvet_bv @muna_iti #filmbombayvelvet #RanbirKapoor •À_•À_•À_•À_•À_ http://t.co/j9FFrogNXe,http://twitter.com/teleworldin/statuses/573170467873296384,TWITTER,,,,Neutral,,
917,"RT @Lenovo_VIBE Get an in-depth look at the smartphone that everyone is talking about at the #MWC15, the brand new Lenovo #VIBEShot! http://t.co/QgZ1C2c9wf",http://twitter.com/DeepuD_84/statuses/573164683600908288,TWITTER,,,,Neutral,,
918,RT @Gizchina MWC: Lenovo Vibe Shot first impressions and hands on http://t.co/uvqeuh5DAm #lenovo #vibeshot #mwc #android #tech #phone #mobile #gizchina,http://twitter.com/CancroMI/statuses/573160621660774401,TWITTER,,,,Neutral,,
919,"Originally Posted by Skyh3ck only Android Phone, hey guys, i am hearing lot of things about those 2 GB RAM and 16 GB memory phones going to be mainstrea, but when, any thing new coming in next few months i can wait, or will go with Redmi 2 or lenovo 6000 - - - Updated - - - i done like big phones, they look...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#post2209778,TWITTER,Pre-Sales,Yes,"Product Attributes, Experience",Neutral,Enquiry,
920,"Originally Posted by Skyh3ck only Android Phone, hey guys, i am hearing lot of things about those 2 GB RAM and 16 GB memory phones going to be mainstrea, but when, any thing new coming in next few months i can wait, or will go with Redmi 2 or lenovo 6000 - - - Updated - - - i done like big phones, they look...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#post2209702,TWITTER,,,,Neutral,,
921,"Originally Posted by bssunil +1 to Nokia Lumia 535 -7800. only Android Phone, hey guys, i am hearing lot of things about those 2 GB RAM and 16 GB memory phones going to be mainstrea, but when, any thing new coming in next few months i can wait, or will go with Redmi 2 or lenovo 6000 - - - Updated - - - i...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#post2209698,TWITTER,,,,Neutral,,
922,"^^ Not true,they are still very capable phones will have support for more time and wayyy better than lenovo and xiaomi",http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest.html#post2209688,TWITTER,,,,Positive,,
923,"One Plus One 64gb or Nexus 5 or LG G2 or G3 even Moto X is worth considering avoid lenovo,xiaomi etc for that range",http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest.html#post2209668,TWITTER,,,,Negative,,
924,Originally Posted by Amitsonu Kindly suggest a phone in the range of 30K. Should have good display and camera. Buying this month only. Lenovo Vibe Z2 Pro -32k ,http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest.html#post2209650,TWITTER,,,,Neutral,,
925,Missing product in the box Mobile phone is missing in the delivered package. Only accessories are available in the box. Order# OD102291840439060300. Please look into this ASAP.,http://www.complaintboard.in/complaints-reviews/lenovo-a6000-phone-l372013.html,TWITTER,Post-Sales,,Customer Service,Neutral,Complaint,
926,"^^ Not true,they are still very capable phones will have support for more time and wayyy better than lenovo and xiaomi",http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest-post2209796.html#postcount2209688,TWITTER,,,,Positive,,
927,Originally Posted by Amitsonu Kindly suggest a phone in the range of 30K. Should have good display and camera. Buying this month only. Lenovo Vibe Z2 Pro -32k,http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest-post2209796.html#postcount2209650,TWITTER,,,,Neutral,,
928,"One Plus One 64gb or Nexus 5 or LG G2 or G3 even Moto X is worth considering avoid lenovo,xiaomi etc for that range",http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest-post2209796.html#postcount2209668,TWITTER,,,,Positive,,
929,Originally Posted by SaiyanGoku +1 to Redmi 2 & Lenovo A6000. +100 to both.,http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#postcount2209526,TWITTER,,,,Neutral,Praise,
930,Originally Posted by SaiyanGoku +1 to Redmi 2 & Lenovo A6000. +100 to both.,http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#post2209526,TWITTER,,,,Neutral,,
931,"+1 to Redmi 2, Lenovo A6000. Can't trust InFocus M2 enough because of lack of dev support.",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#postcount2209510,TWITTER,,,,Neutral,,
932,", Optional, but must have 3G 8. Primary use of handset (multimedia, camera, internet, gaming etc)? Whatsapp, Facebook, Reading ebook occasionlay, Music listening in Bus, youtube video and few games 9. Any specific mobile phones in consideration? Redmi 2, Lenovo A6000, Zenfone C, Infocus M2, or any cheap 4k phone...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#postcount2209499,TWITTER,,,,Neutral,Enquiry,
933,"+1 to Redmi 2, Lenovo A6000. Can't trust InFocus M2 enough because of lack of dev support.",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#post2209510,TWITTER,,,,Neutral,,
934,", Optional, but must have 3G 8. Primary use of handset (multimedia, camera, internet, gaming etc)? Whatsapp, Facebook, Reading ebook occasionlay, Music listening in Bus, youtube video and few games 9. Any specific mobile phones in consideration? Redmi 2, Lenovo A6000, Zenfone C, Infocus M2, or any cheap 4k phone...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#post2209499,TWITTER,,,,Neutral,,
935,"Quote: Originally Posted by vikash49 Split between Moto E (2nd Gen) & Lenovo A6000 for my teenaged cousin. Both are great VFM. Both have decent specs. Both are 6999 on Flipkart. Both have excellent reviews. So, which one & why? Lenovo A6000 has a 8mp rear cam with an led flash and a better front cam for...",http://www.team-bhp.com/forum/gadgets-computers-software/63048-mobile-phone-thread-queries-decisions-discussions-all-here-713.html#post3663532,TWITTER,Pre-Sales,Yes,,Neutral,Enquiry,
936,"Split between Moto E (2nd Gen) & Lenovo A6000 for my teenaged cousin. Both are great VFM. Both have decent specs. Both are 6999 on Flipkart. Both have excellent reviews. So, which one & why?",http://www.team-bhp.com/forum/gadgets-computers-software/63048-mobile-phone-thread-queries-decisions-discussions-all-here-713.html#post3663521,TWITTER,,,,Neutral,,
937,"Moto E 2nd gen has front cam(even if a mediocre vga one) & i agree that hardware wise it is well behind redmi,lenovo & yureka but it seems to have the best reliability & after sales support which is the main deciding factor for many buyers.",http://www.digit.in/forum/buying-advice/150741-complete-smartphone-buyers-guide-169.html#post2209320,TWITTER,,,,Positive,,
938,"Originally Posted by Skyh3ck only Android Phone, hey guys, i am hearing lot of things about those 2 GB RAM and 16 GB memory phones going to be mainstrea, but when, any thing new coming in next few months i can wait, or will go with Redmi 2 or lenovo 6000 - - - Updated - - - i done like big phones, they look...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#postcount2209778,TWITTER,,,,Neutral,,
939,"Originally Posted by Skyh3ck only Android Phone, hey guys, i am hearing lot of things about those 2 GB RAM and 16 GB memory phones going to be mainstrea, but when, any thing new coming in next few months i can wait, or will go with Redmi 2 or lenovo 6000 - - - Updated - - - i done like big phones, they look...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#postcount2209702,TWITTER,,,,Neutral,,
940,"Originally Posted by bssunil +1 to Nokia Lumia 535 -7800. only Android Phone, hey guys, i am hearing lot of things about those 2 GB RAM and 16 GB memory phones going to be mainstrea, but when, any thing new coming in next few months i can wait, or will go with Redmi 2 or lenovo 6000 - - - Updated - - - i...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please.html#postcount2209698,TWITTER,,,,Neutral,,
941,"^^ Not true,they are still very capable phones will have support for more time and wayyy better than lenovo and xiaomi",http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest.html#postcount2209688,TWITTER,,,,Positive,,
942,Originally Posted by Amitsonu Kindly suggest a phone in the range of 30K. Should have good display and camera. Buying this month only. Lenovo Vibe Z2 Pro -32k,http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest.html#postcount2209650,TWITTER,,,,Neutral,,
943,"One Plus One 64gb or Nexus 5 or LG G2 or G3 even Moto X is worth considering avoid lenovo,xiaomi etc for that range",http://www.digit.in/forum/buying-advice/190444-new-phone-around-30k-please-suggest.html#postcount2209668,TWITTER,,,,Positive,,
944,"Got Lenovo A369i for Rs 3620 Looks good for its price. tech_help , Mar 13, 2015 at 12:12 PM",https://broadbandforum.co/threads/suggest-cheap-phone.94479/,TWITTER,Post-Sales,,price,Positive,Praise,
945,Originally Posted by SaiyanGoku +1 to Redmi 2 & Lenovo A6000. +100 to both.,http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please-post2209526.html#postcount2209526,TWITTER,,,,Neutral,,
946,"Originally Posted by SaiyanGoku Location of OEM's HQ doesn't matter these days, all phones are made in China. Samdung should've priced it at 7.5-8k and then only it would've been worth mentioning. And it would still loose to Yureka because of CM11 being the stock rom compared to crapwiz on Grand Max. yes, as...",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a-2.html#post2208964,TWITTER,,,,Neutral,,
947,"+1 to Redmi 2, Lenovo A6000. Can't trust InFocus M2 enough because of lack of dev support.",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please-post2209526.html#postcount2209510,TWITTER,,,,Neutral,,
948,", Optional, but must have 3G 8. Primary use of handset (multimedia, camera, internet, gaming etc)? Whatsapp, Facebook, Reading ebook occasionlay, Music listening in Bus, youtube video and few games 9. Any specific mobile phones in consideration? Redmi 2, Lenovo A6000, Zenfone C, Infocus M2, or any cheap 4k phone...",http://www.digit.in/forum/buying-advice/190430-new-android-mobile-needed-budget-4k-7k-suggestions-please-post2209526.html#postcount2209499,TWITTER,,,,Neutral,,
949,"Originally Posted by SaiyanGoku Location of OEM's HQ doesn't matter these days, all phones are made in China. Samdung should've priced it at 7.5-8k and then only it would've been worth mentioning. And it would still loose to Yureka because of CM11 being the stock rom compared to crapwiz on Grand Max. yes, as...",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a-post2209175.html#postcount2208964,TWITTER,,,,Neutral,,
950,"Originally Posted by SaiyanGoku Location of OEM's HQ doesn't matter these days, all phones are made in China. Samdung should've priced it at 7.5-8k and then only it would've been worth mentioning. And it would still loose to Yureka because of CM11 being the stock rom compared to crapwiz on Grand Max. yes, as...",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a-post2209016.html#postcount2208964,TWITTER,,,,Neutral,,
951,"Originally Posted by SaiyanGoku Compare it with Redmi 2, Lenovo A6000 (same SoC at half the price) and Yureka (way better stock rom and SoC at 6k lesser). Yea.. Can't compare it with fones from indian/Chinese manufacturers.",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a-post2209175.html#postcount2208872,TWITTER,,,,Neutral,,
952,"You have 3 options and all are for 7k: Xiaomi Redmi 2, Lenovo A6000, Moto E (2015) Redmi 2 Pros: 64 Bit SD410, better camera, removable battery, 720p screen resolution Cons: Runs MIUI which IMO is just sl compared to AOSP roms and resource hungry. No idea of official update to lollipop. Lenovo A6000 Pros: 64...",http://www.digit.in/forum/mobiles-tablets/190391-phone-my-mom-57-y-o-need-buying-advice-post2209767.html#postcount2208863,TWITTER,,,Product Attributes,Neutral,,
953,"You have 3 options and all are for 7k: Xiaomi Redmi 2, Lenovo A6000, Moto E (2015) Redmi 2 Pros: 64 Bit SD410, better camera, removable battery, 720p screen resolution Cons: Runs MIUI which IMO is just sl compared to AOSP roms and resource hungry. No idea of official update to lollipop. Lenovo A6000 Pros: 64...",http://www.digit.in/forum/mobiles-tablets/190391-phone-my-mom-57-y-o-need-buying-advice-post2209071.html#postcount2208863,TWITTER,,,,Neutral,,
954,"Originally Posted by SaiyanGoku Compare it with Redmi 2, Lenovo A6000 (same SoC at half the price) and Yureka (way better stock rom and SoC at 6k lesser). Yea.. Can't compare it with fones from indian/Chinese manufacturers. ",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a-2.html#post2208872,TWITTER,,,,Neutral,,
955,"Originally Posted by the.one Going by moto g2 prices this is not overpriced. Unless it's compared with yureka. Compare it with Redmi 2, Lenovo A6000 (same SoC at half the price) and Yureka (way better stock rom and SoC at 6k lesser).",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a.html#post2208869,TWITTER,,,,Neutral,,
956,"You have 3 options and all are for 7k: Xiaomi Redmi 2, Lenovo A6000, Moto E (2015) Redmi 2 Pros: 64 Bit SD410, better camera, removable battery, 720p screen resolution Cons: Runs MIUI which IMO is just sloooooooowwwww compared to AOSP roms and resource hungry. No idea of official update to lollipop. Lenovo...",http://www.digit.in/forum/mobiles-tablets/190391-phone-my-mom-57-y-o-need-buying-advice.html#post2208863,TWITTER,,,,Neutral,,
957,"lenovo A369i Want 3G support tech_help , Mar 12, 2015 at 7:10 PM",https://broadbandforum.co/threads/suggest-cheap-phone.94479/,TWITTER,Post-Sales,,Product Attributes,Neutral,Enquiry,
958,"Originally Posted by the.one Going by moto g2 prices this is not overpriced. Unless it's compared with yureka. Compare it with Redmi 2, Lenovo A6000 (same SoC at half the price) and Yureka (way better stock rom and SoC at 6k lesser).",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a.html#postcount2208869,TWITTER,,,,Neutral,,
959,"You have 3 options and all are for 7k: Xiaomi Redmi 2, Lenovo A6000, Moto E (2015) Redmi 2 Pros: 64 Bit SD410, better camera, removable battery, 720p screen resolution Cons: Runs MIUI which IMO is just sl compared to AOSP roms and resource hungry. No idea of official update to lollipop. Lenovo A6000 Pros: 64...",http://www.digit.in/forum/mobiles-tablets/190391-phone-my-mom-57-y-o-need-buying-advice.html#postcount2208863,TWITTER,,,,Neutral,,
960,"You have 3 options and all are for 7k: Xiaomi Redmi 2, Lenovo A6000, Moto E (2015) Redmi 2 Pros: 64 Bit SD410, better camera, removable battery, 720p screen resolution Cons: Runs MIUI which IMO is just sl compared to AOSP roms and resource hungry. No idea of official update to lollipop. Lenovo A6000 Pros: 64...",http://www.digit.in/forum/mobiles-tablets/190391-phone-my-mom-57-y-o-need-buying-advice-post2208863.html#postcount2208863,TWITTER,,,,Neutral,,
961,I had order Lenovo S860 mobile and Dell laptop from apollomegamart.co.in on 7 Feb 15 and paid full amount of Rs.28000. Company representative said to deliver with in 7 days but today almost 35 days gone still I have not received said product. So Help me for getting refund.,http://www.consumercomplaints.in/apollo-mega-mart-not-delivering-products-since-35-days-c1022448,TWITTER,Post-Sales,,Customer Service,Neutral,Complaint,
962,"Originally Posted by SaiyanGoku Compare it with Redmi 2, Lenovo A6000 (same SoC at half the price) and Yureka (way better stock rom and SoC at 6k lesser). Yea.. Can't compare it with fones from indian/Chinese manufacturers.",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a-post2209016.html#postcount2208872,TWITTER,,,,Neutral,,
963,"Originally Posted by SaiyanGoku Compare it with Redmi 2, Lenovo A6000 (same SoC at half the price) and Yureka (way better stock rom and SoC at 6k lesser). Yea.. Can't compare it with fones from indian/Chinese manufacturers.",http://www.digit.in/forum/buying-advice/190372-best-phone-below-15000-a-post2208874.html#postcount2208872,TWITTER,,,,Neutral,,
